D,AZ,ELEV,TILT,CLASS,FQ,OBS,RSRP
708.3944203,20.90490031,6.523046178,2.523046178,1,2600,1,-108
669.0526112,13.81684457,6.480646735,2.480646735,1,2600,1,-97
669.0526112,13.81684457,6.480646735,2.480646735,1,2600,1,-97
667.1881121,13.3171879,6.498602599,2.498602599,1,2600,1,-98
664.6271863,12.85632741,6.523427432,2.523427432,1,2600,1,-97
664.6271863,12.85632741,6.523427432,2.523427432,1,2600,1,-97
664.6271863,12.85632741,6.523427432,2.523427432,1,2600,1,-97
661.3929364,12.41993063,6.555050406,2.555050406,1,2600,1,-95
657.8203261,12.09107118,6.590338428,2.590338428,1,2600,1,-93
653.9819816,11.86583188,6.715103145,2.715103145,1,2600,1,-84
649.2074399,11.6894131,6.764032875,2.764032875,1,2600,1,-80
643.9652167,11.53623587,5.675660434,1.675660434,1,2600,1,-80
638.6585105,11.46605592,5.722508597,1.722508597,1,2600,1,-82
633.0206795,11.51910496,5.773131848,1.773131848,1,2600,1,-84
626.8516047,11.59106675,5.829557933,1.829557933,1,2600,1,-81
620.399652,11.6806311,5.889759408,1.889759408,1,2600,1,-82
612.914386,11.73431232,5.9611737,1.9611737,1,2600,1,-81
605.2991889,11.80934524,3.969230308,0.030769692,1,2600,0,-82
598.0960392,11.94952126,4.016878043,0.016878043,1,2600,0,-82
590.9907593,12.08738652,7.13705844,3.13705844,1,2600,1,-81
584.1712096,12.21115784,7.219501563,3.219501563,1,2600,1,-81
576.7509846,12.28442233,6.528195849,2.528195849,1,2600,1,-80
570.2175486,12.39567556,6.60233788,2.60233788,1,2600,1,-80
563.4050178,12.52773945,6.681453906,2.681453906,1,2600,1,-80
556.2102745,12.57981002,6.76708402,2.76708402,1,2600,1,-82
549.5891726,12.70499185,6.84783995,2.84783995,1,2600,1,-82
542.3626737,12.77696174,6.103984765,2.103984765,1,2600,0,-81
535.7458195,12.90781451,6.17879384,2.17879384,1,2600,0,-82
529.3182732,13.02881372,6.253232469,2.253232469,1,2600,0,-81
522.8931332,13.15278712,6.329450278,2.329450278,1,2600,0,-81
516.7494225,13.25954877,8.366693356,4.366693356,1,2600,1,-85
512.050513,13.50070307,8.442370026,4.442370026,1,2600,1,-83
507.1142383,13.74984513,8.412813245,4.412813245,1,2600,1,-84
502.0955682,14.01097648,8.495681876,4.495681876,1,2600,1,-87
498.0903883,14.44626628,8.562987484,4.562987484,1,2600,1,-84
495.3422369,15.02456422,8.609784784,4.609784784,1,2600,1,-85
493.8875825,15.7438316,6.583429671,2.583429671,1,2600,1,-82
493.8875825,15.7438316,6.583429671,2.583429671,1,2600,1,-86
493.0479028,16.42115283,6.594542836,2.594542836,1,2600,1,-90
493.6114328,17.11286635,3.477961741,0.522038259,1,2600,0,-90
494.8114068,17.86613117,3.469547916,0.530452084,1,2600,0,-93
496.6513779,18.69570371,3.456725322,0.543274678,1,2600,0,-93
498.1862801,19.44187664,1.609698801,2.390301199,1,2600,0,-95
498.1862801,19.44187664,1.609698801,2.390301199,1,2600,0,-95
499.7334932,20.1736137,1.604717661,2.395282339,1,2600,0,-95
501.9438302,20.9773663,1.597654869,2.402345131,1,2600,0,-95
501.9438302,20.9773663,1.597654869,2.402345131,1,2600,0,-95
504.2520681,21.77391604,1.590345292,2.409654708,1,2600,0,-95
508.2999072,23.31528137,2.36578343,1.63421657,1,2600,1,-93
510.8103962,24.0991663,2.354169386,1.645830614,1,2600,0,-94
510.8103962,24.0991663,2.354169386,1.645830614,1,2600,0,-94
515.4012934,25.58313002,3.109628079,0.890371921,1,2600,1,-96
518.1843379,26.34447789,3.092959522,0.907040478,1,2600,1,-92
520.4887344,27.0393066,5.050591186,1.050591186,1,2600,1,-93
520.4887344,27.0393066,5.050591186,1.050591186,1,2600,1,-88
523.7434294,27.74910798,5.019366166,1.019366166,1,2600,1,-88
526.2018388,28.28442759,4.996034704,0.996034704,1,2600,1,-91
528.5489614,28.81586699,4.973960403,0.973960403,1,2600,1,-91
530.206636,29.30606218,4.95848712,0.95848712,1,2600,1,-91
530.200338,29.7320227,4.958545726,0.958545726,1,2600,1,-92
530.0096804,30.18565833,4.96032054,0.96032054,1,2600,1,-93
527.6676547,30.49170868,4.982226096,0.982226096,1,2600,1,-93
524.9497843,30.71863971,7.05851498,3.05851498,1,2600,1,-93
520.5807428,30.86273713,7.117149471,3.117149471,1,2600,1,-93
516.2850347,30.99968153,7.175752357,3.175752357,1,2600,1,-94
511.99232,31.13892312,7.235281303,3.235281303,1,2600,1,-93
507.0772967,31.36874334,7.304657903,3.304657903,1,2600,1,-92
501.2160463,31.59767535,7.389140371,3.389140371,1,2600,1,-91
496.3864524,31.82692573,7.46022707,3.46022707,1,2600,1,-92
496.3864524,31.82692573,7.46022707,3.46022707,1,2600,1,-91
491.5643573,32.20837924,8.674951739,4.674951739,1,2600,1,-91
486.4855114,32.48974621,8.764118122,4.764118122,1,2600,1,-91
481.2382251,32.82720833,8.858172063,4.858172063,1,2600,1,-92
475.8524493,33.17480031,8.956813736,4.956813736,1,2600,1,-92
470.3524381,33.55212238,9.059821868,5.059821868,1,2600,1,-93
465.6571334,33.99164338,4.543040545,0.543040545,1,2600,0,-93
460.1378451,34.39828486,8.406428647,4.406428647,1,2600,1,-92
455.5339572,34.82539607,8.490156663,4.490156663,1,2600,1,-90
451.4910281,35.18806374,8.565060072,4.565060072,1,2600,1,-91
451.4910281,35.18806374,8.565060072,4.565060072,1,2600,1,-91
448.5765462,35.55117247,8.619875529,4.619875529,1,2600,1,-93
446.5733914,35.92763957,8.657956306,4.657956306,1,2600,1,-94
444.9601314,36.2360044,8.688868621,4.688868621,1,2600,1,-90
444.6284318,36.68884474,8.695251616,4.695251616,1,2600,1,-95
445.0710952,37.20438404,8.686735386,4.686735386,1,2600,1,-93
446.56326,37.69975524,10.15656897,6.15656897,1,2600,1,-93
449.3077239,38.37146652,10.09581053,6.095810525,1,2600,1,-95
452.6289013,38.92630632,10.02323974,6.023239745,1,2600,1,-98
456.3236315,39.59474877,9.943710459,5.943710459,1,2600,1,-98
460.1759109,40.25922651,9.862109618,5.862109618,1,2600,1,-98
464.0460866,40.8939219,9.781454262,5.781454262,1,2600,1,-101
467.8132527,41.55395404,9.704190646,5.704190646,1,2600,1,-91
472.582993,42.21780892,9.608081967,5.608081967,1,2600,1,-91
477.3135119,42.89206966,9.51460842,5.51460842,1,2600,1,-91
481.7108979,43.44077806,9.429319359,5.429319359,1,2600,1,-98
485.6469985,43.86279687,9.354252218,5.354252218,1,2600,1,-97
490.0411755,44.14353308,9.49945761,5.49945761,1,2600,1,-98
494.0384564,44.33938026,9.423981406,5.423981406,1,2600,1,-99
498.3723931,44.42271921,9.343480132,5.343480132,1,2600,1,-99
508.7741787,44.17794519,9.155722753,5.155722753,1,2600,1,-100
513.5589769,43.73255229,9.07184447,5.07184447,1,2600,1,-100
519.1686567,43.31203617,8.975426343,4.975426343,1,2600,1,-100
524.2152651,42.84018936,8.890406912,4.890406912,1,2600,1,-100
530.3416887,42.36865366,8.578173519,4.578173519,1,2600,1,-101
530.3416887,42.36865366,8.578173519,4.578173519,1,2600,1,-103
530.3416887,42.36865366,8.578173519,4.578173519,1,2600,1,-103
541.7144449,41.42782695,8.400680104,4.400680104,1,2600,1,-106
547.2761218,40.92185141,8.316508507,4.316508507,1,2600,1,-105
553.0443216,40.39603697,8.332413939,4.332413939,1,2600,1,-105
558.9697796,39.86140232,8.245305531,4.245305531,1,2600,1,-104
564.9428726,39.33802821,8.159308594,4.159308594,1,2600,1,-103
570.904566,38.83519523,8.075234346,4.075234346,1,2600,1,-102
576.9093238,38.34279246,7.894856722,3.894856722,1,2600,1,-103
582.2037554,37.81405786,7.823955818,3.823955818,1,2600,1,-105
587.6069256,37.28577291,7.752891828,3.752891828,1,2600,1,-104
593.1810706,36.74919045,7.680911381,3.680911381,1,2600,1,-105
598.8985731,36.22855054,7.608447111,3.608447111,1,2600,1,-106
603.4485432,35.58787843,7.178197647,3.178197647,1,2600,1,-106
608.0089859,34.96545172,7.124912129,3.124912129,1,2600,1,-109
611.9184007,34.30388377,7.079856,3.079856,1,2600,1,-111
616.0401888,33.63414214,7.124556309,3.124556309,1,2600,1,-111
633.6856544,29.23676168,7.195272919,3.195272919,1,2600,1,-99
636.3694098,28.50250955,7.165244402,3.165244402,1,2600,1,-99
639.80729,27.81395316,7.127140339,3.127140339,1,2600,1,-103
643.1097103,27.15463646,7.090915406,3.090915406,1,2600,1,-104
647.0646588,26.56343231,7.048011962,3.048011962,1,2600,1,-109
650.6812206,25.9039875,7.009229035,3.009229035,1,2600,1,-110
654.857864,25.32045828,6.7924884,2.7924884,1,2600,1,-107
658.9444195,24.74433203,6.750753603,2.750753603,1,2600,1,-102
663.6343209,24.25063226,6.703481746,2.703481746,1,2600,1,-102
667.8390191,23.7022532,6.661657302,2.661657302,1,2600,1,-104
671.9470162,23.16036349,6.8735667,2.8735667,1,2600,1,-105
676.107811,22.63841229,6.831667495,2.831667495,1,2600,1,-102
679.3983365,22.09247602,6.798890198,2.798890198,1,2600,1,-101
682.3339933,21.5828172,6.769910895,2.769910895,1,2600,1,-102
684.313733,20.96631125,6.750506347,2.750506347,1,2600,1,-105
685.2038576,20.33896345,6.74181777,2.74181777,1,2600,1,-106
685.2515828,19.69302136,6.246095778,2.246095778,1,2600,1,-109
684.3668342,19.10454018,6.254106775,2.254106775,1,2600,1,-108
682.5483955,18.49841424,6.270636347,2.270636347,1,2600,1,-108
681.0896871,17.96533472,6.283959015,2.283959015,1,2600,1,-108
678.788609,17.29950586,6.305090217,2.305090217,1,2600,1,-108
662.0062901,12.55710927,6.549029888,2.549029888,1,2600,1,-90
662.0062901,12.55710927,6.549029888,2.549029888,1,2600,1,-90
658.9541441,12.2116863,6.579098375,2.579098375,1,2600,1,-90
655.2065562,11.89074467,6.702666979,2.702666979,1,2600,1,-89
651.6911169,11.72672686,6.738491794,2.738491794,1,2600,1,-83
646.9214917,11.54865791,6.787711503,2.787711503,1,2600,1,-83
641.7674385,11.48217556,5.694969587,1.694969587,1,2600,1,-82
635.7024431,11.45308833,5.748940887,1.748940887,1,2600,1,-81
629.4376786,11.52938884,5.805770869,1.805770869,1,2600,1,-84
622.4827351,11.56237789,5.870187716,1.870187716,1,2600,1,-82
615.6517258,11.6739987,5.934858447,1.934858447,1,2600,1,-83
608.2609672,11.7225092,3.949964439,0.050035561,1,2600,0,-82
601.3030832,11.85875559,3.995523637,0.004476363,1,2600,0,-83
593.8196743,11.91640817,7.103406148,3.103406148,1,2600,1,-84
586.713583,12.05487737,7.188545663,3.188545663,1,2600,1,-84
579.4796932,12.11412524,7.277327133,3.277327133,1,2600,1,-84
571.9990757,12.17731776,6.581955197,2.581955197,1,2600,1,-82
564.5784213,12.25171713,6.667692529,2.667692529,1,2600,1,-83
556.9114402,12.3306793,6.758642954,2.758642954,1,2600,1,-79
556.9114402,12.3306793,6.758642954,2.758642954,1,2600,1,-79
549.5866882,12.40297918,6.847870612,2.847870612,1,2600,1,-82
542.4846906,12.44841917,6.936652364,2.936652364,1,2600,1,-82
535.4860891,12.60080686,6.181767583,2.181767583,1,2600,0,-83
528.6784199,12.74418861,6.26074062,2.26074062,1,2600,0,-83
522.0608913,12.87805604,8.282757197,4.282757197,1,2600,1,-84
510.2733233,13.28911584,8.471347353,4.471347353,1,2600,1,-86
505.2648228,13.66283785,8.443163509,4.443163509,1,2600,1,-86
500.7138448,14.11773266,8.518782255,4.518782255,1,2600,1,-86
496.258032,14.59149881,8.594133736,4.594133736,1,2600,1,-86
493.0683663,15.20995875,8.648891228,4.648891228,1,2600,1,-84
491.7240454,15.92547944,6.612140165,2.612140165,1,2600,1,-84
491.2549985,16.70472567,3.494603458,0.505396542,1,2600,0,-87
491.4948545,17.43009778,3.492902268,0.507097732,1,2600,0,-89
492.730906,18.18578665,3.484161679,0.515838321,1,2600,0,-92
494.611053,19.01761294,3.470949903,0.529050097,1,2600,0,-93
497.0790264,19.92980333,1.613282546,2.386717454,1,2600,0,-93
499.1755384,20.74725461,1.606510399,2.393489601,1,2600,0,-95
501.556405,21.65786034,1.598888331,2.401111669,1,2600,0,-95
504.7392768,22.643204,1.58881097,2.41118903,1,2600,0,-95
507.4612263,23.52555629,2.369688905,1.630311095,1,2600,0,-93
509.9972983,24.3096703,2.357918447,1.642081553,1,2600,0,-92
512.9439105,25.19112851,3.124496064,0.875503936,1,2600,1,-93
516.0105051,26.06231406,3.105963986,0.894036014,1,2600,1,-93
519.1898353,26.90567654,5.06316106,1.06316106,1,2600,1,-93
522.7120179,27.7287406,5.029219597,1.029219597,1,2600,1,-93
526.3406247,28.54062188,4.994724011,0.994724011,1,2600,1,-92
529.5449224,29.26034365,4.964652244,0.964652244,1,2600,1,-93
536.6057553,30.7702793,5.746473914,1.746473914,1,2600,1,-95
540.2719682,31.43472197,5.70773746,1.70773746,1,2600,1,-96
540.2719682,31.43472197,5.70773746,1.70773746,1,2600,1,-96
547.4142406,32.79206667,8.006768484,4.006768484,1,2600,1,-97
551.5247242,33.53328572,7.947859846,3.947859846,1,2600,1,-97
555.6215306,34.29802857,7.889998024,3.889998024,1,2600,1,-99
560.1345498,35.00482999,7.827219203,3.827219203,1,2600,1,-99
564.5770324,35.70320044,7.766383799,3.766383799,1,2600,1,-101
569.3176737,36.37811257,7.998778107,3.998778107,1,2600,1,-102
574.1360081,37.04178739,7.932507852,3.932507852,1,2600,1,-102
577.9820621,37.69384517,7.88038808,3.88038808,1,2600,1,-102
582.0771434,38.3092521,7.825636581,3.825636581,1,2600,1,-104
585.6503133,38.84316796,7.874495655,3.874495655,1,2600,1,-105
589.3303671,39.3612609,7.825934808,3.825934808,1,2600,1,-108
593.265702,39.8596891,7.774659663,3.774659663,1,2600,1,-109
597.7562723,40.41615909,7.716959885,3.716959885,1,2600,1,-110
601.4717641,40.93246543,7.66985883,3.66985883,1,2600,1,-111
606.0690541,41.47330796,7.705222059,3.705222059,1,2600,1,-111
610.61518,42.02438647,7.648537065,3.648537065,1,2600,1,-111
615.2169534,42.56727055,7.591996398,3.591996398,1,2600,1,-111
619.3311376,43.04198948,7.542145654,3.542145654,1,2600,1,-110
622.6922711,43.47394985,7.501900003,3.501900003,1,2600,1,-110
624.3951999,43.84784725,7.48167198,3.48167198,1,2600,1,-110
625.9347485,44.27910782,7.463477776,3.463477776,1,2600,1,-109
625.5230305,44.71236592,7.468334786,3.468334786,1,2600,1,-109
623.6829081,45.07258166,7.490119637,3.490119637,1,2600,1,-109
622.8142659,45.44098162,7.500447288,3.500447288,1,2600,1,-108
620.3510564,45.74315055,7.529888018,3.529888018,1,2600,1,-108
617.0594053,46.04672346,7.569591014,3.569591014,1,2600,1,-107
613.193895,46.45407428,7.61675044,3.61675044,1,2600,1,-108
610.1917667,46.92264563,7.745993842,3.745993842,1,2600,1,-106
606.3252381,47.38295103,7.7947846,3.7947846,1,2600,1,-106
602.3535657,47.85494766,7.845542228,3.845542228,1,2600,1,-107
598.4444461,48.35688997,7.896145991,3.896145991,1,2600,1,-108
594.6219777,48.85539961,7.946259221,3.946259221,1,2600,1,-108
590.5453856,49.40700266,7.905240663,3.905240663,1,2600,1,-108
585.8983352,49.94389951,7.967139035,3.967139035,1,2600,1,-108
581.7464182,50.56286319,8.023262556,4.023262556,1,2600,1,-107
577.8760874,51.16289285,8.076291779,4.076291779,1,2600,1,-105
574.0004489,51.79203087,8.130096081,4.130096081,1,2600,1,-104
570.2285493,52.41899292,8.183148346,4.183148346,1,2600,1,-97
565.5463752,53.07109785,8.249968064,4.249968064,1,2600,1,-99
560.9075557,53.74490668,8.31724634,4.31724634,1,2600,1,-102
555.4619422,54.41630789,8.397629372,4.397629372,1,2600,1,-104
550.8102302,55.18055769,8.56926375,4.56926375,1,2600,1,-103
545.5581607,55.91521776,8.342329173,4.342329173,1,2600,1,-101
540.3922807,56.61543195,8.420939475,4.420939475,1,2600,1,-101
536.2241875,57.32669279,8.485446456,4.485446456,1,2600,1,-101
532.3178265,58.01633245,8.652027723,4.652027723,1,2600,1,-101
528.4025941,58.70188528,8.715154731,4.715154731,1,2600,1,-101
524.6050951,59.37369785,8.777262841,4.777262841,1,2600,1,-103
519.9289839,60.08658223,8.854957771,4.854957771,1,2600,1,-104
517.1598594,60.79507868,8.685214135,4.685214135,1,2600,1,-103
513.5755785,61.50873042,8.744895063,4.744895063,1,2600,1,-102
510.0871264,62.21992393,8.803767025,4.803767025,1,2600,1,-102
506.7057229,62.91584308,8.861587856,4.861587856,1,2600,1,-102
208.5664975,32.78238378,16.80756816,12.80756816,1,2600,0,-94
207.1644826,33.1349943,16.91484079,12.91484079,1,2600,0,-94
205.3249686,33.67266406,17.05762012,13.05762012,1,2600,0,-93
203.7524048,34.21908439,17.1815463,13.1815463,1,2600,0,-91
202.584007,34.61688106,17.27475867,13.27475867,1,2600,0,-90
201.1993673,35.23330521,17.38649963,13.38649963,1,2600,0,-91
200.1881789,35.86824424,17.46899199,13.46899199,1,2600,0,-94
200.1881789,35.86824424,17.46899199,13.46899199,1,2600,0,-96
199.5701871,36.34683532,17.51978192,13.51978192,1,2600,0,-97
198.8664278,37.05947587,17.57797015,13.57797015,1,2600,0,-96
198.6340929,37.55197275,17.59726234,13.59726234,1,2600,0,-96
198.3959665,38.31956603,17.61707803,13.61707803,1,2600,0,-96
199.1347476,38.91860111,17.55574083,13.55574083,1,2600,0,-95
199.48163,39.7409974,17.52708346,13.52708346,1,2600,0,-95
200.6035862,40.63435977,20.74952542,16.74952542,1,2600,0,-95
202.4784744,41.31904488,20.5735511,16.5735511,1,2600,0,-95
204.5932543,42.0103272,19.88471553,15.88471553,1,2600,0,-95
207.1289141,42.75330896,19.66005214,15.66005214,1,2600,0,-97
207.1289141,42.75330896,19.66005214,15.66005214,1,2600,0,-97
209.8367542,43.45776512,19.42545779,15.42545779,1,2600,0,-95
212.8199324,43.91409277,19.17316595,15.17316595,1,2600,0,-96
215.8706142,44.63709856,18.92160865,14.92160865,1,2600,0,-96
219.4130345,45.34118628,18.63737121,14.63737121,1,2600,0,-96
223.2066953,46.271674,18.34197327,14.34197327,1,2600,0,-97
227.581137,46.97139967,18.01238842,14.01238842,1,2600,0,-97
232.2055482,47.65637858,15.86678972,11.86678972,1,2600,0,-98
236.9482151,48.34625977,15.56474644,11.56474644,1,2600,0,-97
241.5268169,48.97305543,15.28360908,11.28360908,1,2600,0,-97
246.1332309,49.57645987,15.01059825,11.01059825,1,2600,0,-97
246.1332309,49.57645987,15.01059825,11.01059825,1,2600,0,-96
249.9990706,50.12713836,14.78873018,10.78873018,1,2600,0,-96
249.9990706,50.12713836,14.78873018,10.78873018,1,2600,0,-96
252.6164952,51.02182155,14.64211721,10.64211721,1,2600,0,-95
253.75422,52.02571425,16.67308478,12.67308478,1,2600,0,-92
253.0929285,52.96834169,16.71422198,12.71422198,1,2600,0,-93
251.4787661,53.71268631,16.81546766,12.81546766,1,2600,0,-95
248.8116335,54.41637465,16.98539416,12.98539416,1,2600,0,-95
245.1762657,55.1412266,17.22244642,13.22244642,1,2600,0,-93
241.0501999,55.45515183,17.49938684,13.49938684,1,2600,0,-96
236.8206629,55.7780215,17.79236777,13.79236777,1,2600,0,-95
232.2230912,55.50191606,18.12179687,14.12179687,1,2600,0,-97
227.972822,55.1938454,18.43699797,14.43699797,1,2600,0,-98
215.6484915,53.791796,19.64974313,15.64974313,1,2600,0,-91
215.6484915,53.791796,19.64974313,15.64974313,1,2600,0,-91
211.3072925,53.20908496,20.02165,16.02165,1,2600,0,-93
207.0032117,52.5715132,20.40393798,16.40393798,1,2600,0,-93
202.5875438,52.18680301,20.81092627,16.81092627,1,2600,0,-93
202.5875438,52.18680301,20.81092627,16.81092627,1,2600,0,-93
198.3267223,51.49919106,21.21861394,17.21861394,1,2600,0,-93
193.8583899,50.80336177,21.15047435,17.15047435,1,2600,0,-92
189.4199967,50.0748122,21.60086758,17.60086758,1,2600,0,-93
185.1229791,49.3178149,22.05464581,18.05464581,1,2600,0,-93
180.9298169,48.24226883,22.51524746,18.51524746,1,2600,0,-92
176.6073415,47.39707049,23.28381407,19.28381407,1,2600,0,-91
172.4593693,46.48240862,23.78229636,19.78229636,1,2600,0,-90
168.3297605,45.55952112,24.29892526,20.29892526,1,2600,0,-90
164.3532096,44.60077916,24.52883861,20.52883861,1,2600,0,-87
160.424952,43.59479115,25.0564801,21.0564801,1,2600,0,-88
160.424952,43.59479115,25.0564801,21.0564801,1,2600,0,-83
156.5819532,42.49988228,25.59360072,21.59360072,1,2600,0,-85
152.4823733,41.70615268,26.19073359,22.19073359,1,2600,0,-87
148.5346095,40.47638035,26.79070881,22.79070881,1,2600,0,-88
144.5155048,39.20557217,27.42820471,23.42820471,1,2600,0,-88
140.6746684,37.87982995,28.06408646,24.06408646,1,2600,0,-88
140.7759871,59.52999369,27.72901184,23.72901184,1,2600,0,-90
146.1842991,61.19828607,26.84900331,22.84900331,1,2600,0,-92
151.5874447,62.67563793,26.02010705,22.02010705,1,2600,0,-91
156.2865693,64.19904558,25.03683985,21.03683985,1,2600,0,-88
161.7481017,65.41721903,24.29056346,20.29056346,1,2600,0,-93
166.631705,66.76799268,23.65783647,19.65783647,1,2600,0,-94
172.2349499,67.82993157,22.96915642,18.96915642,1,2600,0,-92
177.202373,69.00472575,22.38962173,18.38962173,1,2600,0,-92
183.0633932,69.98908495,22.01011284,18.01011284,1,2600,0,-94
188.3776361,71.11463685,21.44628716,17.44628716,1,2600,0,-93
548.725119,43.58339174,8.60134013,4.60134013,1,2600,1,-96
548.725119,43.58339174,8.60134013,4.60134013,1,2600,1,-97
548.725119,43.58339174,8.60134013,4.60134013,1,2600,1,-98
543.6175216,42.88255661,8.371688805,4.371688805,1,2600,1,-98
543.6175216,42.88255661,8.371688805,4.371688805,1,2600,1,-98
538.7482723,42.18916647,8.550293365,4.550293365,1,2600,1,-98
534.8097669,41.51335056,8.612319575,4.612319575,1,2600,1,-103
530.2042052,40.85518706,8.685993408,4.685993408,1,2600,1,-103
526.692118,40.32539802,8.743021285,4.743021285,1,2600,1,-104
524.1054176,39.84596834,8.785500515,4.785500515,1,2600,1,-104
520.8621556,39.34960263,8.624411031,4.624411031,1,2600,1,-103
517.4635197,38.78811871,8.680195087,4.680195087,1,2600,1,-102
514.0202781,38.14566317,8.737446301,4.737446301,1,2600,1,-101
510.5991192,37.45751285,8.795077318,4.795077318,1,2600,1,-103
507.239537,36.74770808,8.852409786,4.852409786,1,2600,1,-102
503.0870463,36.05177065,8.479182312,4.479182312,1,2600,1,-100
500.0051352,35.33368769,8.530679286,4.530679286,1,2600,1,-103
496.9009991,34.62062201,8.583179053,4.583179053,1,2600,1,-104
493.8899366,33.92444426,8.634721099,4.634721099,1,2600,0,-105
490.9778637,33.27165393,8.685156411,4.685156411,1,2600,0,-99
488.1052715,32.54596592,8.620772361,4.620772361,1,2600,0,-98
485.2980356,31.7593193,8.669884134,4.669884134,1,2600,0,-95
482.5778406,30.92407049,8.718005779,4.718005779,1,2600,0,-91
479.9624473,30.14590361,8.764775892,4.764775892,1,2600,0,-90
476.6580207,29.37167721,8.824584457,4.824584457,1,2600,0,-90
474.2300841,28.53538148,8.633004055,4.633004055,1,2600,0,-88
471.8953299,27.71764045,8.675068564,4.675068564,1,2600,0,-91
469.6576135,26.89193754,9.903743967,5.903743967,1,2600,0,-96
466.7505294,26.03832752,9.964195411,5.964195411,1,2600,0,-97
463.8470654,25.15937193,10.02530512,6.025305118,1,2600,0,-96
461.1868348,24.24344257,10.08195033,6.081950328,1,2600,0,-91
458.5226099,23.32931071,10.13931905,6.13931905,1,2600,0,-93
456.9011912,22.37799214,10.17455035,6.17455035,1,2600,0,-93
454.5552033,21.47484147,10.22595654,6.225956543,1,2600,0,-88
452.2137764,20.56024242,10.40039725,6.400397247,1,2600,0,-89
450.1180229,19.62498105,10.44775766,6.447757659,1,2600,0,-89
425.6704186,2.965149199,11.03346578,7.033465777,1,2600,0,-91
425.6704186,2.965149199,11.03346578,7.033465777,1,2600,0,-91
425.6704186,2.965149199,11.03346578,7.033465777,1,2600,0,-95
344.4293955,4.109112142,13.54871958,9.548719579,1,2600,1,-97
341.5290978,2.074492005,13.81778346,9.817783462,1,2600,0,-97
341.5290978,2.074492005,13.81778346,9.817783462,1,2600,0,-96
339.2741702,1.209148521,13.90606774,9.906067737,1,2600,0,-96
335.9259058,0.515452288,14.03921697,10.03921697,1,2600,0,-96
331.421056,0.060668557,14.22235128,10.22235128,1,2600,1,-93
331.421056,0.060668557,14.22235128,10.22235128,1,2600,1,-91
326.9376493,0.406618489,14.0800414,10.0800414,1,2600,0,-92
315.9163011,0.500548633,14.7205147,10.7205147,1,2600,0,-91
310.1013808,0.482827487,14.98424009,10.98424009,1,2600,0,-92
303.7203342,0.355637196,15.28446941,11.28446941,1,2600,0,-92
297.1892452,0.230962862,15.60416208,11.60416208,1,2600,1,-90
289.9860021,0.024125115,15.42287032,11.42287032,1,2600,0,-87
283.7223933,0.16124647,15.74663455,11.74663455,1,2600,0,-85
276.52674,0.388366016,16.13531204,12.13531204,1,2600,1,-83
268.2879751,0.622104762,16.60389918,12.60389918,1,2600,1,-79
261.750958,0.733762848,16.99493548,12.99493548,1,2600,1,-83
254.7390909,1.060965417,14.73586307,10.73586307,1,2600,0,-82
246.8620061,1.470075199,17.74554704,13.74554704,1,2600,0,-81
239.635874,1.748724814,18.2456739,14.2456739,1,2600,0,-81
232.4748354,2.067924186,18.76887685,14.76887685,1,2600,1,-79
225.2618581,2.383524479,18.41496527,14.41496527,1,2600,0,-79
225.2618581,2.383524479,18.41496527,14.41496527,1,2600,0,-81
217.9960656,2.695405849,18.98541526,14.98541526,1,2600,0,-78
210.8585205,3.079447044,19.57989967,15.57989967,1,2600,0,-79
203.6697375,3.464291183,20.21588758,16.21588758,1,2600,0,-78
196.5528451,3.904187202,20.88569263,16.88569263,1,2600,0,-80
188.6528004,4.50158207,21.15415685,17.15415685,1,2600,0,-81
182.1672564,4.800773913,21.83748849,17.83748849,1,2600,0,-82
175.0896722,5.348827172,22.6326815,18.6326815,1,2600,0,-83
168.2909649,6.065591192,23.73579477,19.73579477,1,2600,0,-83
162.9892814,6.554019509,24.41888401,20.41888401,1,2600,0,-84
157.5531,7.471516381,24.85998062,20.85998062,1,2600,0,-84
152.1423974,8.51311807,25.63232777,21.63232777,1,2600,0,-85
148.53555,9.908064845,26.17249407,22.17249407,1,2600,0,-86
145.6197307,11.57247446,26.62486847,22.62486847,1,2600,0,-88
144.2368075,13.44516857,26.84452576,22.84452576,1,2600,0,-89
144.5069918,15.50455469,26.80134753,22.80134753,1,2600,0,-89
145.942419,17.84553494,26.88725492,22.88725492,1,2600,0,-90
148.6269623,20.07200426,26.46829191,22.46829191,1,2600,0,-91
151.7915667,22.29351264,25.98972498,21.98972498,1,2600,0,-92
155.7186336,24.2124131,25.41781903,21.41781903,1,2600,0,-93
159.3478725,26.2113456,24.61332987,20.61332987,1,2600,0,-93
163.4210164,27.90009075,24.07026637,20.07026637,1,2600,0,-94
167.6856226,29.47268916,23.5253447,19.5253447,1,2600,0,-94
171.8757622,30.93024293,23.01216382,19.01216382,1,2600,0,-94
175.9749118,32.28393359,22.53023124,18.53023124,1,2600,0,-95
180.614448,33.37017571,19.22924698,15.22924698,1,2600,0,-95
185.601154,34.13949407,18.74914129,14.74914129,1,2600,0,-95
195.5466888,34.17795719,17.85757535,13.85757535,1,2600,0,-94
195.5466888,34.17795719,17.85757535,13.85757535,1,2600,0,-94
199.8563453,33.67835266,17.49622836,13.49622836,1,2600,0,-93
204.136058,32.94883994,17.15115165,13.15115165,1,2600,0,-91
213.0178008,31.33976922,14.98043691,10.98043691,1,2600,0,-91
